coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Tue Apr 28 06:58:37 +0000 2020,,,,0,1255028630662635520,,,,en,,,413,1255027097308930048,ABC,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ABC: OUT FOR A STROLL: Flamingos at the Denver Zoo used the facility's closure due to COVID-19 to their benefit, exploring while gettin…",https://twitter.com/shotswithjonas/status/1255028630662635520,Tue Nov 17 19:19:52 +0000 2015,shotswithjonas,false,i'm more than this account,40430,535,1857,2,,BLM,shotswithjonas,34551,,,false
,Tue Apr 28 15:13:58 +0000 2020,,,,0,1255153287634051077,,,,en,,,4,1255150177637158914,Tennessean,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Tennessean: In a few weeks, your smartphone may tell you that you've been close to someone infected by the coronavirus and that you may…",https://twitter.com/brinleyhineman/status/1255153287634051077,Sat Aug 22 17:19:22 +0000 2009,brinleyhineman,false,breaking news reporter for @tennessean. dog mom. olive lover. former @dnj_com. hit me up: bhineman@tennessean.com,41657,2570,936,44,"Nashville, TN",Brinley Hineman,brinleyhineman,19796,,,true
,Tue Apr 28 06:35:08 +0000 2020,,,,0,1255022722230312960,,,,en,,,1337,1254961041122918402,JosephSakran,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @JosephSakran: The Impact on HCWs is real.

Dr. Lorna Breen, head of the ED at a Manhattan hospital committed suicide.

She spent days o…",https://twitter.com/notalemming70/status/1255022722230312960,Thu Feb 02 16:34:44 +0000 2017,notalemming70,false,"employment lawyer, mom, wife, taxpayer, feminist, animal lover, equestrian",153334,341,216,0,United States,Elsie,notalemming70,76113,,,false
,Tue Apr 28 15:03:40 +0000 2020,CoronavirusRoundup,,https://www.democracynow.org/2020/4/28/headlines/trump_ignored_early_intelligence_reports_as_coronavirus_spread,0,1255150698578063361,,,,en,,false,33,1255149913945436160,democracynow,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @democracynow: Trump Ignored Early Intelligence Reports as Coronavirus Spread #CoronavirusRoundup https://t.co/q4fly7ehsY,https://twitter.com/BosumBoy/status/1255150698578063361,Wed May 10 15:22:22 +0000 2017,BosumBoy,false,,15012,50,154,1,,Bosum Boy,BosumBoy,20460,,,false
,Wed Apr 29 00:54:01 +0000 2020,,,,0,1255299262403018755,,,,en,,,38738,1255293457792413700,AOC,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @AOC: When I warned everyone in *February* that Pence doesn’t believe in science and shouldn’t be in charge of COVID response, I meant i…",https://twitter.com/tonydatiger512/status/1255299262403018755,Wed Jun 27 21:00:37 +0000 2012,tonydatiger512,false,,8486,109,200,0,,Tony toni toné,tonydatiger512,3939,,,false
,Tue Apr 28 08:28:26 +0000 2020,,,,0,1255051232844099585,,,,en,,,1541,1254824114793197569,SkyeCityAuthor,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",RT @SkyeCity_: Making me sick to see the media fawning over Boris Johnson today as though he is some great hero. When you look past the wat…,https://twitter.com/terry48davies/status/1255051232844099585,Mon Mar 18 13:22:15 +0000 2013,terry48davies,false,Ex Mine Surveyor; Ret Teacher NUT rep; 20+ yrs TA Officer; 6 yrs Special; Patient Volunteer; Bevan/Benn Socialist & Corbyn supporter; Old Values Back! #JC4PM,57934,4033,4909,54,T&W,Terry Davies,terry48davies,82568,,,false
,Tue Apr 28 20:25:18 +0000 2020,,,https://www.theblaze.com/news/youtube-removed-viral-doctor-video-end-quarantine,0,1255231637073297409,,,,en,,false,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",YouTube removed the viral video of frontline doctors calling for an end to quarantine and comparing COVID-19 to the flu https://t.co/ZV4DAwK7ql,https://twitter.com/cjstocksup/status/1255231637073297409,Mon Apr 12 22:52:03 +0000 2010,cjstocksup,false,You can find me on Parler @Cjstocksup,85006,949,31,22,,C S,cjstocksup,282809,,,false
,Tue Apr 28 09:34:23 +0000 2020,COVID,,,0,1255067832431280128,,,,en,,,4271,1254681691194458114,ishafoundation,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ishafoundation: The #COVID pandemic is an unprecedented crisis. But as human activity retreats, nature and its denizens are roaring bac…",https://twitter.com/vshriem/status/1255067832431280128,Fri Apr 15 13:10:51 +0000 2011,vshriem,false,in the making...,163,45,26,0,"Hyderabad, Andhra Pradesh",V Sree Mohan,vshriem,486,,,false
,Tue Apr 28 17:19:44 +0000 2020,,,,0,1255184940465037315,,,,en,,,2,1255138516113055744,ERCST_org,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @ERCST_org: “The COVID crisis will be the first real test for the Market Stability Reserve: can it handle the surplus of EUA’s within re…,https://twitter.com/emilie_alberola/status/1255184940465037315,Wed Aug 17 09:19:18 +0000 2016,emilie_alberola,false,"#Climateaction #carbonpricing
#lowcarbon #climatefinance #CarbonNeutrality. #Innovation #Research. All opinions personal.",798,521,411,13,"Paris, France",Emilie ALBEROLA,emilie_alberola,715,,https://www.linkedin.com/in/emilie-alberola-phd-37816a7,false
,Tue Apr 28 23:51:24 +0000 2020,,,,0,1255283507179532288,,,,en,,,1044,1255247845571076099,HawaiiDelilah,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @HawaiiDelilah: Quid. Pro. Quo. 

He's gone from extorting a foreign country under duress to extorting states under duress within our ow…",https://twitter.com/robinwesley17/status/1255283507179532288,Thu Feb 20 13:23:55 +0000 2020,robinwesley17,false,,0,144,0,0,,robin wesley,robinwesley17,7801,,,false
,Tue Apr 28 17:17:54 +0000 2020,,,,0,1255184480278589451,,,,en,,,90,1255184227018190848,BuzzFeedNews,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @BuzzFeedNews: US health officials now say there are 9 main COVID-19 symptoms:

• Cough
• Shortness of breath or difficulty breathing
•…",https://twitter.com/honeycoquette/status/1255184480278589451,Wed Apr 27 04:59:10 +0000 2011,honeycoquette,false,“Insert misleading but relatable one liner tailored to whatever audience I’ve been interacting with lately” ♎️ ENTP. Header by @dinklebertart,44900,15975,418,55,,That’s What- She,honeycoquette,88589,,http://onlyfans.com/honeycoquette,false
,Tue Apr 28 07:46:13 +0000 2020,,,http://abc7.la/3aFsxTX,0,1255040610399956992,,,,en,,false,140,1254678407188602880,ABC7,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @ABC7: Coronavirus: Newport Beach to consider shutting down beaches on weekends https://t.co/vgI7zy9lLL,https://twitter.com/babymarzzz/status/1255040610399956992,Wed Oct 29 06:05:44 +0000 2014,babymarzzz,false,E.Q.💘 81516,18678,323,268,4,,babymarzzz,babymarzzz,80504,,,false
,Tue Apr 28 20:59:42 +0000 2020,,,https://twitter.com/devisridhar/status/1255232443113713665,0,1255240294695665677,FT,,18949452,en,,false,0,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@FT would do well to remember that Gates' and Gates-related work is only 3-4% of global ODA in any given year. WHO, UNICEF, WB, ADB, IADB are the real heroes here. Gates often does well to support their agendas, but sometimes diverts from them w/expensive ideas like magic toilets https://t.co/dIhVbU6RbR",https://twitter.com/AnnieFeighery/status/1255240294695665677,Sun Jun 01 19:21:19 +0000 2008,AnnieFeighery,false,"Using data to create an exit strategy for aid. Domain expert in health behavior & tech. CEO/co-founder of @mWaterCo & @SolsticeWorld Columbia MPA, EdD. Mom of 3",10370,4594,4527,381,"New Mexico, USA",annie feighery,AnnieFeighery,39563,,http://www.mWater.co,false
,Wed Apr 29 02:10:39 +0000 2020,,,http://a.msn.com/01/en-us/BB13kVIK?ocid=st,0,1255318549121372161,,,,en,,false,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Americans losing faith in what Trump says about the coronavirus: Reuters/Ipsos poll https://t.co/bAmSo1AZHd @realDonaldTrump,https://twitter.com/BEmom/status/1255318549121372161,Thu Mar 19 15:08:37 +0000 2009,BEmom,false,,1731,30,44,28,,Shannon,BEmom,4009,,,false
,Tue Apr 28 21:55:30 +0000 2020,,,,0,1255254337305051138,,,,en,,,9996,1254965079386324992,IngrahamAngle,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @IngrahamAngle: Yes, Hospitals Get Paid More For Coronavirus-Coded Patients, Even If They Haven’t Been Tested | The Daily Wire https://t…",https://twitter.com/MimiC65/status/1255254337305051138,Fri Aug 21 19:17:11 +0000 2009,MimiC65,false,,43300,274,556,1,,M Clark,MimiC65,38312,,,false
,Tue Apr 28 05:29:30 +0000 2020,,,,0,1255006201630339072,,,,en,,,1043,1254997388223078400,shannonrwatts,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @shannonrwatts: Wow - look at that UFO!,https://twitter.com/LoriSums/status/1255006201630339072,Thu Feb 02 01:56:37 +0000 2012,LoriSums,false,,433066,6989,6158,199,United States,LS,LoriSums,498987,,,false
,Tue Apr 28 09:06:50 +0000 2020,,,,0,1255060895828512769,SABCNews,,25088746,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@SABCNews morning what about foreign nationals Who are registered with UIf and are paying UIF but are not getting relief from COVID--19 UIf relief fund.. WE'RE DYING. Please help,https://twitter.com/Derex62454268/status/1255060895828512769,Tue Apr 28 08:53:27 +0000 2020,Derex62454268,false,because God loves me ❤️,0,0,8,0,,Derex,Derex62454268,2,,,false
,Tue Apr 28 07:43:32 +0000 2020,,,,0,1255039935180087296,,,,en,,,643,1254900677928681474,brexit_sham,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @brexit_sham: The government failed to buy crucial protective equipment to cope with a pandemic, a BBC investigation has found. There we…",https://twitter.com/ChrisRBarry/status/1255039935180087296,Mon Aug 06 16:20:06 +0000 2018,ChrisRBarry,false,,7758,14,54,0,,Chris Barry,ChrisRBarry,12307,,,false
,Tue Apr 28 15:01:17 +0000 2020,,,,0,1255150099417534472,,,,en,,,177,1254912933676662785,sazethrojas,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @sazethrojas: a doctor in nyc has killed herself because of all that she has witnessed while dealing with the coronavirus &amp; y’all are st…,https://twitter.com/Yafairyglammuva/status/1255150099417534472,Tue Jun 05 00:02:14 +0000 2018,Yafairyglammuva,false,aco • clt | uninterested,29090,899,1187,0,"Charlotte, NC",LiLi 🤎,Yafairyglammuva,18254,,,false
,Tue Apr 28 14:01:05 +0000 2020,COVID19,,,0,1255134946059907074,,,,en,,,473,1255131728655478784,uche_blackstock,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @uche_blackstock: We lost a legend @KingsCountyHosp yesterday from #COVID19. Dr. James Mahoney, ICU attending physician, who was about t…",https://twitter.com/jdamis/status/1255134946059907074,Wed Jan 14 20:17:35 +0000 2009,jdamis,false,The details of my life are quite inconsequential. Views are my own.,27170,2361,1135,118,Washington,Social Damising,jdamis,153424,,http://SmylesShop.etsy.com,false
,Tue Apr 28 21:32:07 +0000 2020,,,,0,1255248453371863040,,,,en,,,9530,1255239856667721734,funder,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @funder: Pence broke hospital protocol and didn’t wear a mask while on a tour today, so he should be removed immediately as the head of…",https://twitter.com/bruce79038687/status/1255248453371863040,Mon Jan 15 04:42:55 +0000 2018,bruce79038687,false,"if you voted, support, accept, endorse, TRUMP, don’t follow me I will block you immediately, he’s a racist, liar, scammer, thief, lowlife, con man, and more",33323,8412,8371,6,"Dover, OH",VoteBlueNoMatterWho,bruce79038687,117914,,http://fixitrightnow.com,false
,Tue Apr 28 13:47:38 +0000 2020,,,,0,1255131564830154752,,,,en,,,8717,1254975373735071744,gatewaypundit,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @gatewaypundit: BREAKING: California Doctors Go on Ingraham Angle, Challenge Official COVID Policy -- YOUTUBE THEN TAKES DOWN THEIR VIDE…",https://twitter.com/kirbystewart9/status/1255131564830154752,Tue Jan 17 01:36:02 +0000 2017,kirbystewart9,false,,129990,886,364,0,,nana,kirbystewart9,120220,,,false
,Wed Apr 29 00:15:52 +0000 2020,,,https://abc7ny.com/health/cvs-walgreens-to-offer-expanded-covid-19-testing/6134407/,0,1255289661188161536,,,,en,,true,8,1255153550344273920,ABC7NY,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @ABC7NY: Two popular chain pharmacies will soon be offering more locations to get tested for coronavirus. https://t.co/rPM9IIEQNv,https://twitter.com/YarosisNancy/status/1255289661188161536,Fri Jul 29 22:35:57 +0000 2016,YarosisNancy,false,"I worship nature,don't laugh I can prove it exists! 🐯🐈🐕🐺🐎🐋🐬🦊🦒Animal & Environmental Activist🐒🦏🐘🦁🐍🐧🦈#TheResistance",702288,32220,34749,292,"North Carolina, USA",Nancy Yarosis ✍,YarosisNancy,829491,,,false
,Tue Apr 28 15:10:30 +0000 2020,,https://twitter.com/topeajayi62/status/1254906162895622145/video/1,,0,1255152418649604096,,,,en,,false,6,1254906162895622145,topeajayi62,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @topeajayi62: Corona on the 4th of may https://t.co/rKM9KWx7DL,https://twitter.com/_JTbaby_/status/1255152418649604096,Thu Oct 25 20:33:44 +0000 2018,_JTbaby_,false,,10621,136,134,0,,Jesutofunmi,_JTbaby_,470,,,false
,Tue Apr 28 05:43:05 +0000 2020,,,,0,1255009622865465344,,,,en,,,23662,1254894181195157509,soledadobrien,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @soledadobrien: That ‘somebody’ is you, babe.",https://twitter.com/mhallen25/status/1255009622865465344,Sat Mar 01 13:53:18 +0000 2014,mhallen25,false,tufts engineering ‘24,663,217,223,0,"Waterville, ME",Maddie Hallen,mhallen25,994,,,false
,Tue Apr 28 08:34:00 +0000 2020,coronavirus COVID19 Health,,,0,1255052633175478272,,,,en,,,1467,1255046673052680193,SaharaReporters,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @SaharaReporters: PHOTONEWS: Policemen Brutalize  Health Worker On Emergency Duty In Ondo State

#coronavirus #COVID19 #Health @WHO @Fmo…",https://twitter.com/Nonnyfaso2/status/1255052633175478272,Sun Apr 05 23:19:54 +0000 2020,Nonnyfaso2,false,paradise,7943,226,2142,0,,Nonnyfaso,Nonnyfaso2,1783,,,false
,Tue Apr 28 23:42:21 +0000 2020,COVID19,https://twitter.com/prageru/status/1255255227663597571/photo/1,,0,1255281227822759936,,,,en,,false,3724,1255255227663597571,prageru,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @prageru: It's time to call it what it is.

#COVID19 https://t.co/hLXIkzNJ0R",https://twitter.com/Kansasgirlinca/status/1255281227822759936,Sun Aug 05 05:55:26 +0000 2018,Kansasgirlinca,false,"MAGA-KAG-CCOT 
*Do not follow me if you do not
believe CA is worth saving*
🐶Tell your dog I said, Hi!🐶
*TRUMP/PENCE/2020*",34893,31321,32020,0,Behind Enemy Lines,🇺🇸 KansasgirlinCa 🇺🇸,Kansasgirlinca,73279,,,false
,Tue Apr 28 19:50:20 +0000 2020,,,,0,1255222840288333831,,,,en,,,65,1255222009224663042,Reuters,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @Reuters: New York Governor Andrew Cuomo questioned why no one sounded the alarm late last year on the potential for the coronavirus to…,https://twitter.com/Catheri96746834/status/1255222840288333831,Sat Jan 07 19:58:15 +0000 2017,Catheri96746834,false,"Mother, grandma, educator making the world a better place for us all. 
We're all in this together.",32102,657,1007,0,North Central Washington,Catherine@backdeckseating,Catheri96746834,25462,,,false
,Tue Apr 28 21:29:17 +0000 2020,,,,0,1255247742445719553,,,,en,,,844,1254945629291216896,lestatdelc,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @lestatdelc: @JoyAnnReid This is a photo of President Johnson during the Vietnam War. It was taken on July 31, 1968.

We would reach 36,…",https://twitter.com/CuriosityForge/status/1255247742445719553,Tue Sep 28 06:28:03 +0000 2010,CuriosityForge,false,"Just your typical mad scientist, builder of things, art and mechanical 
Live life like a child, drive like an adult.
Treat everyone as your friend,",10698,516,1232,38,hiding in your attic.,conflictedsquirrel,CuriosityForge,21490,,http://arcimoto.com,false
,Tue Apr 28 05:33:30 +0000 2020,,,,0,1255007210196926465,,,,en,,,24,1255004674580774913,Mazi_Sochima,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Mazi_Sochima: Man of his people,  they have tried in so many occasions to bring u down but can't, ur God is greater than theirs, ur God…",https://twitter.com/Chukwu_Emka/status/1255007210196926465,Sun Jul 19 22:51:29 +0000 2015,Chukwu_Emka,false,,910,399,1004,0,,Real 🛡️🛡️,Chukwu_Emka,8245,,,false
,Tue Apr 28 11:31:47 +0000 2020,,,,0,1255097375476944897,,,,en,,,155,1254935523145265157,rexthetvterrier,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @rexthetvterrier: More good news today.  My neighbor has recovered from Covid-19 and is well enough to pick up her dogs from MSPCA tomor…,https://twitter.com/Linda1449/status/1255097375476944897,Mon Oct 20 00:34:42 +0000 2008,Linda1449,false,"Vote blue no matter who, interested in truth, biology, STEM, conservation, animal rights, women rights, guitar, my dogs and the resistance.",11651,981,3417,6,"Anchorage, Alaska",Linda1449,Linda1449,27425,,,false
,Tue Apr 28 06:29:14 +0000 2020,FPN,,,0,1255021234364067840,ClassicFM973,,140767456,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@ClassicFM973 Good morning Uncle JD and lawrence. Why should federal character be used to distribute palliatives. Does covid 19 infect people using federal character #FPN,https://twitter.com/jidehIdowu6/status/1255021234364067840,Mon Jul 20 08:53:35 +0000 2015,jidehIdowu6,false,,20,115,43,1,"Banku Estate , Wawa Ogun ",Jide Idowu,jidehIdowu6,1122,,,false
,Tue Apr 28 16:37:39 +0000 2020,Crossville coronavirus reopening tnnews news health distance masks UCReporter,https://twitter.com/U_C_Reporter/status/1255174347154763780/photo/1,https://buff.ly/2SeFopR,0,1255174347154763780,,,,en,,false,0,,,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",#Crossville Police Department responds to the reopening of businesses. DETAILS: https://t.co/Ll1doBKjl0 #coronavirus #reopening #tnnews #news #health #distance #masks #UCReporter https://t.co/k1GqJIWMZb,https://twitter.com/U_C_Reporter/status/1255174347154763780,Fri Mar 01 21:57:03 +0000 2013,U_C_Reporter,false,,22,1177,231,13,"Upper Cumberland, Tennessee",UC Reporter,U_C_Reporter,10514,,http://www.uppercumberlandreporter.com,false
,Wed Apr 29 01:06:27 +0000 2020,,,https://www.frontpagemag.com/fpm/2020/04/covid-19-not-nearly-dangerous-you-think-robert-j-shillman-phd/,0,1255302391081164803,,,,en,,false,164,1254822476812636160,ttocs35,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ttocs35: Covid-19: Not Nearly As Dangerous As You Think
A sober look at the facts.
https://t.co/EottNB0qYC",https://twitter.com/Copper08/status/1255302391081164803,Wed Feb 26 20:05:13 +0000 2014,Copper08,false,"MAGA
KAG
WWG1WGA",32915,1414,2060,0,,Copper,Copper08,32733,,,false
